# Relative Compactness,Surface Area,Roof Area,Overall Height,Cooling Load,Heating Load
-0.985413472426701,0.997306755141833,0.9725122370185867,-1.0,-1.156793224460507,11.53
-1.1746128591326277,1.275624919367461,0.9725122370185867,-1.0,-0.5688122283538315,15.36
-1.3638122458385542,1.553943083593089,0.9725122370185867,-1.0,-1.0894751855502613,12.63
2.0417767148681216,-1.7858748871144463,-1.4700766373536769,1.0,0.11909398176023948,24.23
1.2849791680444165,-1.2292385586631904,-1.1986778735345365,1.0,0.49986163934631567,29.06
0.9065803946325631,-0.9509203944375626,-0.6558803458962558,1.0,0.7544079739756816,25.37
0.5281816212207099,-0.6726022302119347,-0.6558803458962558,1.0,0.42307700121431685,22.8
0.244382541161821,-0.39428406598630666,-0.6558803458962558,1.0,1.816770775527993,35.45
-0.03941653889706892,-0.11596590176067874,-1.1986778735345365,1.0,1.001591398099239,33.08
-0.22861592560299554,0.1623522624649492,0.9725122370185867,-1.0,-1.1809856446938765,10.15
-0.5124150056618855,0.44067042669057715,0.9725122370185867,-1.0,-1.0926307186241793,10.72
-0.7016143923678121,0.718988590916205,0.9725122370185867,-1.0,-1.083164119402426,11.18
-0.985413472426701,0.997306755141833,0.9725122370185867,-1.0,-1.0431940337994676,11.42
-1.1746128591326277,1.275624919367461,0.9725122370185867,-1.0,-0.5435679637624893,15.32
-1.3638122458385542,1.553943083593089,0.9725122370185867,-1.0,-1.0779048976125631,13.04
2.0417767148681216,-1.7858748871144463,-1.4700766373536769,1.0,0.11067922689645898,24.35
1.2849791680444165,-1.2292385586631904,-1.1986778735345365,1.0,0.5187948377898222,29.08
0.9065803946325631,-0.9509203944375626,-0.6558803458962558,1.0,0.2884409233938257,26.45
0.5281816212207099,-0.6726022302119347,-0.6558803458962558,1.0,0.019168767752843912,23.89
0.244382541161821,-0.39428406598630666,-0.6558803458962558,1.0,1.7536601140496377,35.48
-0.03941653889706892,-0.11596590176067874,-1.1986778735345365,1.0,0.9521547132745276,32.46
-0.22861592560299554,0.1623522624649492,0.9725122370185867,-1.0,-1.1725708898300957,10.37
-0.5124150056618855,0.44067042669057715,0.9725122370185867,-1.0,-1.1399637147329456,10.7
-0.7016143923678121,0.718988590916205,0.9725122370185867,-1.0,-1.0726456758227,11.16
-0.985413472426701,0.997306755141833,0.9725122370185867,-1.0,-1.0452977225154128,11.22
-1.1746128591326277,1.275624919367461,0.9725122370185867,-1.0,-0.5603974734900506,15.12
-1.3638122458385542,1.553943083593089,0.9725122370185867,-1.0,-1.1147194501416036,12.8
2.0417767148681216,-1.7858748871144463,-1.4700766373536769,1.0,0.4935505731984803,28.37
1.2849791680444165,-1.2292385586631904,-1.1986778735345365,1.0,1.2130121140517285,32.68
0.9065803946325631,-0.9509203944375626,-0.6558803458962558,1.0,0.42307700121431685,30.05
0.5281816212207099,-0.6726022302119347,-0.6558803458962558,1.0,0.28002616853004525,26.97
0.244382541161821,-0.39428406598630666,-0.6558803458962558,1.0,1.390773810549096,40.03
-0.03941653889706892,-0.11596590176067874,-1.1986778735345365,1.0,1.3529074136620831,36.91
-0.22861592560299554,0.1623522624649492,0.9725122370185867,-1.0,-0.9558909520877431,12.5
-0.5124150056618855,0.44067042669057715,0.9725122370185867,-1.0,-0.9622020182355786,12.57
-0.7016143923678121,0.718988590916205,0.9725122370185867,-1.0,-0.9264393100645107,12.72
-0.985413472426701,0.997306755141833,0.9725122370185867,-1.0,-0.8622768042281829,13.17
-1.1746128591326277,1.275624919367461,0.9725122370185867,-1.0,-0.36896180033904036,17.37
-1.3638122458385542,1.553943083593089,0.9725122370185867,-1.0,-0.9285429987804559,15.16
2.0417767148681216,-1.7858748871144463,-1.4700766373536769,1.0,0.5366761918753563,28.57
1.2849791680444165,-1.2292385586631904,-1.1986778735345365,1.0,1.1541088300052642,32.46
0.9065803946325631,-0.9509203944375626,-0.6558803458962558,1.0,0.5587649233927803,29.27
0.5281816212207099,-0.6726022302119347,-0.6558803458962558,1.0,0.5566612346768351,24.94
0.244382541161821,-0.39428406598630666,-0.6558803458962558,1.0,2.0271396471225103,38.57
-0.03941653889706892,-0.11596590176067874,-1.1986778735345365,1.0,1.2855893747518374,36.45
-0.22861592560299554,0.1623522624649492,0.9725122370185867,-1.0,-0.9895499715428658,12.16
-0.5124150056618855,0.44067042669057715,0.9725122370185867,-1.0,-0.9664093956674689,12.29
-0.7016143923678121,0.718988590916205,0.9725122370185867,-1.0,-0.953787263371798,12.85
-0.985413472426701,0.997306755141833,0.9725122370185867,-1.0,-0.9169727108427574,13.0
-1.1746128591326277,1.275624919367461,0.9725122370185867,-1.0,-0.4236577069536148,16.84
-1.3638122458385542,1.553943083593089,0.9725122370185867,-1.0,-0.9411651310761268,14.66
2.0417767148681216,-1.7858748871144463,-1.4700766373536769,1.0,0.5461427910971095,28.56
1.2849791680444165,-1.2292385586631904,-1.1986778735345365,1.0,1.1057239895385251,32.4
0.9065803946325631,-0.9509203944375626,-0.6558803458962558,1.0,0.9395325809788568,28.4
0.5281816212207099,-0.6726022302119347,-0.6558803458962558,1.0,0.4399065109418782,24.7
0.244382541161821,-0.39428406598630666,-0.6558803458962558,1.0,2.160723880585029,39.04
-0.03941653889706892,-0.11596590176067874,-1.1986778735345365,1.0,1.3350260595765489,35.64
-0.22861592560299554,0.1623522624649492,0.9725122370185867,-1.0,-1.1357563373010553,12.03
-0.5124150056618855,0.44067042669057715,0.9725122370185867,-1.0,-1.014794236134208,12.19
-0.7016143923678121,0.718988590916205,0.9725122370185867,-1.0,-0.9622020182355786,12.31
-0.985413472426701,0.997306755141833,0.9725122370185867,-1.0,-0.9243356213485654,13.01
-1.1746128591326277,1.275624919367461,0.9725122370185867,-1.0,-0.47940545792616157,16.93
-1.3638122458385542,1.553943083593089,0.9725122370185867,-1.0,-1.0200534579240708,13.95
2.0417767148681216,-1.7858748871144463,-1.4700766373536769,1.0,0.5819054992681775,28.62
1.2849791680444165,-1.2292385586631904,-1.1986778735345365,1.0,0.9016661840918431,33.28
0.9065803946325631,-0.9509203944375626,-0.6558803458962558,1.0,0.9826581996557325,29.08
0.5281816212207099,-0.6726022302119347,-0.6558803458962558,1.0,0.18010095452264965,25.66
0.244382541161821,-0.39428406598630666,-0.6558803458962558,1.0,2.197538433114069,38.84
-0.03941653889706892,-0.11596590176067874,-1.1986778735345365,1.0,1.3266113047127683,36.95
-0.22861592560299554,0.1623522624649492,0.9725122370185867,-1.0,-0.9832389053950302,12.3
-0.5124150056618855,0.44067042669057715,0.9725122370185867,-1.0,-0.9874462828269207,12.17
-0.7016143923678121,0.718988590916205,0.9725122370185867,-1.0,-0.8896247575354702,12.86
-0.985413472426701,0.997306755141833,0.9725122370185867,-1.0,-0.9464243528659898,13.0
-1.1746128591326277,1.275624919367461,0.9725122370185867,-1.0,-0.49307943457980546,16.62
-1.3638122458385542,1.553943083593089,0.9725122370185867,-1.0,-1.0011202594805642,14.61
2.0417767148681216,-1.7858748871144463,-1.4700766373536769,1.0,0.5692833669725064,28.15
1.2849791680444165,-1.2292385586631904,-1.1986778735345365,1.0,0.7796522385670235,32.31
0.9065803946325631,-0.9509203944375626,-0.6558803458962558,1.0,0.9342733591889935,29.39
0.5281816212207099,-0.6726022302119347,-0.6558803458962558,1.0,0.20429337475601916,25.7
0.244382541161821,-0.39428406598630666,-0.6558803458962558,1.0,1.362374012883836,39.89
-0.03941653889706892,-0.11596590176067874,-1.1986778735345365,1.0,1.2982115070475082,35.69
-0.22861592560299554,0.1623522624649492,0.9725122370185867,-1.0,-1.0631790766009468,12.12
-0.5124150056618855,0.44067042669057715,0.9725122370185867,-1.0,-0.9800833723211125,12.27
-0.7016143923678121,0.718988590916205,0.9725122370185867,-1.0,-1.01163870306029,12.12
-0.985413472426701,0.997306755141833,0.9725122370185867,-1.0,-0.9001432011151959,12.82
-1.1746128591326277,1.275624919367461,0.9725122370185867,-1.0,-0.4625759481986002,16.76
-1.3638122458385542,1.553943083593089,0.9725122370185867,-1.0,-0.9884981271848933,13.68
2.0417767148681216,-1.7858748871144463,-1.4700766373536769,1.0,0.9205993825353503,32.26
1.2849791680444165,-1.2292385586631904,-1.1986778735345365,1.0,1.2403600673590163,37.24
0.9065803946325631,-0.9509203944375626,-0.6558803458962558,1.0,1.2771746198880563,31.29
0.5281816212207099,-0.6726022302119347,-0.6558803458962558,1.0,0.7491487521858186,29.22
0.244382541161821,-0.39428406598630666,-0.6558803458962558,1.0,2.3511077093780663,41.67
-0.03941653889706892,-0.11596590176067874,-1.1986778735345365,1.0,1.5664318183305173,40.43
-0.22861592560299554,0.1623522624649492,0.9725122370185867,-1.0,-0.7949587653179373,14.5
-0.5124150056618855,0.44067042669057715,0.9725122370185867,-1.0,-0.7486776135671438,14.58
-0.7016143923678121,0.718988590916205,0.9725122370185867,-1.0,-0.8117882750454987,14.42
-0.985413472426701,0.997306755141833,0.9725122370185867,-1.0,-0.6782040415829803,15.23
-1.1746128591326277,1.275624919367461,0.9725122370185867,-1.0,-0.19645932563153626,19.48
-1.3638122458385542,1.553943083593089,0.9725122370185867,-1.0,-0.7770774112324036,15.09
2.0417767148681216,-1.7858748871144463,-1.4700766373536769,1.0,0.8985106510179259,32.71
1.2849791680444165,-1.2292385586631904,-1.1986778735345365,1.0,1.0888944798109634,36.06
0.9065803946325631,-0.9509203944375626,-0.6558803458962558,1.0,0.809103880590256,32.13
0.5281816212207099,-0.6726022302119347,-0.6558803458962558,1.0,0.45883970938538476,28.64
0.244382541161821,-0.39428406598630666,-0.6558803458962558,1.0,2.2091087210517677,41.64
-0.03941653889706892,-0.11596590176067874,-1.1986778735345365,1.0,1.5664318183305173,40.78
-0.22861592560299554,0.1623522624649492,0.9725122370185867,-1.0,-0.799166142749828,14.18
-0.5124150056618855,0.44067042669057715,0.9725122370185867,-1.0,-0.8223067186252248,14.7
-0.7016143923678121,0.718988590916205,0.9725122370185867,-1.0,-0.7970624540338824,14.71
-0.985413472426701,0.997306755141833,0.9725122370185867,-1.0,-0.7087075279641852,15.34
-1.1746128591326277,1.275624919367461,0.9725122370185867,-1.0,-0.26272552018380907,18.9
-1.3638122458385542,1.553943083593089,0.9725122370185867,-1.0,-0.7581442127888971,17.23
2.0417767148681216,-1.7858748871144463,-1.4700766373536769,1.0,0.8616960984888853,32.82
1.2849791680444165,-1.2292385586631904,-1.1986778735345365,1.0,1.0994129233906895,34.95
0.9065803946325631,-0.9509203944375626,-0.6558803458962558,1.0,1.0636502152196219,32.12
0.5281816212207099,-0.6726022302119347,-0.6558803458962558,1.0,0.8248815459598446,28.67
0.244382541161821,-0.39428406598630666,-0.6558803458962558,1.0,1.4959582463463545,42.49
-0.03941653889706892,-0.11596590176067874,-1.1986778735345365,1.0,1.428640207436109,39.32
-0.22861592560299554,0.1623522624649492,0.9725122370185867,-1.0,-0.9674612400254414,14.22
-0.5124150056618855,0.44067042669057715,0.9725122370185867,-1.0,-0.8927802906093878,13.86
-0.7016143923678121,0.718988590916205,0.9725122370185867,-1.0,-0.799166142749828,14.33
-0.985413472426701,0.997306755141833,0.9725122370185867,-1.0,-0.6824114190148706,14.72
-1.1746128591326277,1.275624919367461,0.9725122370185867,-1.0,-0.4005171310782176,18.48
-1.3638122458385542,1.553943083593089,0.9725122370185867,-1.0,-0.8086327419715812,16.47
2.0417767148681216,-1.7858748871144463,-1.4700766373536769,1.0,0.8795774525744194,32.85
1.2849791680444165,-1.2292385586631904,-1.1986778735345365,1.0,0.9879174214455951,36.45
0.9065803946325631,-0.9509203944375626,-0.6558803458962558,1.0,0.7302155537423121,32.38
0.5281816212207099,-0.6726022302119347,-0.6558803458962558,1.0,0.8164667910960641,28.05
0.244382541161821,-0.39428406598630666,-0.6558803458962558,1.0,1.5748465731942987,42.96
-0.03941653889706892,-0.11596590176067874,-1.1986778735345365,1.0,1.5864168611319969,40.4
-0.22861592560299554,0.1623522624649492,0.9725122370185867,-1.0,-0.7644552789367324,14.44
-0.5124150056618855,0.44067042669057715,0.9725122370185867,-1.0,-0.7770774112324036,14.7
-0.7016143923678121,0.718988590916205,0.9725122370185867,-1.0,-0.8107364306875263,14.62
-0.985413472426701,0.997306755141833,0.9725122370185867,-1.0,-0.7076556836062129,15.34
-1.1746128591326277,1.275624919367461,0.9725122370185867,-1.0,-0.32057695987230134,19.13
-1.3638122458385542,1.553943083593089,0.9725122370185867,-1.0,-0.8202030299092796,16.77
2.0417767148681216,-1.7858748871144463,-1.4700766373536769,1.0,0.9647768455701984,32.21
1.2849791680444165,-1.2292385586631904,-1.1986778735345365,1.0,0.8995624953758983,35.01
0.9065803946325631,-0.9509203944375626,-0.6558803458962558,1.0,0.6955046899292165,31.81
0.5281816212207099,-0.6726022302119347,-0.6558803458962558,1.0,0.5619204564666982,30.0
0.244382541161821,-0.39428406598630666,-0.6558803458962558,1.0,2.3584706198838745,41.09
-0.03941653889706892,-0.11596590176067874,-1.1986778735345365,1.0,1.4296920517940814,39.86
-0.22861592560299554,0.1623522624649492,0.9725122370185867,-1.0,-0.8380843839948133,14.19
-0.5124150056618855,0.44067042669057715,0.9725122370185867,-1.0,-0.9464243528659898,12.43
-0.7016143923678121,0.718988590916205,0.9725122370185867,-1.0,-0.9169727108427574,14.28
-0.985413472426701,0.997306755141833,0.9725122370185867,-1.0,-0.740262858703363,14.92
-1.1746128591326277,1.275624919367461,0.9725122370185867,-1.0,-0.4604722594826551,18.19
-1.3638122458385542,1.553943083593089,0.9725122370185867,-1.0,-0.8391362283527861,16.48
